01|54631||NC0|11512|11512NC006||HSIU||||||ALMEIDA|||19740104|||FEMALE|||660009965|||Y|||1:18|||0002247800|||0002247800|||||||||1544032|||||||||||||||||||||3140 GLORIA TER||||||PATTERSONVLE|||GA|||66827|||37081|||R-NC007|||336-370-6794|||2|||11512NC006002106|||20140201|||20141130|||249.00|||20140201|||20141130|||100.00|||20140201|||20141231|||290.00|||20140201|||20141130|||290.00|||20140201|||20141130|||N|Y|G|1|268311831||999||0|0|1095A|20141113|1|20160806|2014|||||||||||||||||||||0|0
01|630103830||AL0|46944|46944AL030||PRUDENCE||||||KERNS|||19670415|||FEMALE|||246004884|||Y|||1:18|||0001134594|||0001134594|||0001134594|||0001134594|||1553658|||PGX817741763||||||||||||||||||40342 OAK FORK ST|156 COUNTY ROAD 438|G|||G|TUMWATER|NEWTON|G|MO|AL|G|87492|363524125|G|01045|||R-AL013|||334-299-0047|||2|||46944AL030000101|||20140101|||20141231|||0.00|||20140101|||20141231|||0.00|||||||||748.00|||20140101|||20141231|||428.00|||20140101|||20141231|||Y|||7|269114084||999||0|0|1095A|20141021|1|20160805|2014|||||||||||||||||||||0|0||1553658
01|7467455698||WI0|91058|91058WI006||LIZ|||ANN|||HOGUE|||19530715|||MALE|||593003690|||Y|||1:18|||0000500447|||0000500447|||902932168|||90293216801|||1555977|||902932168||||||||||||||||||54 CALLERY CIR|N8167 AMUNDSON COULEE RD|G|||G|LITTELL|HOLMEN|G|SC|WI|G|77322|546369761|G|55063|||R-WI006|||608-526-3226|||2|||91058WI006000105|||20140301|||20141231|||739.00|||20140301|||20141231|||102.00|||20140301|||20141231|||827.00|||20140301|||20141231|||827.00|||20140301|||20141231|||Y|||7|273378614||999||0|0|1095A|20141024|1|20160806|2014|||||||||||||||||||||0|0||1555977
01|630103830||AL0|46944|46944AL046||CASSAUNDRA||||||HUNTER|||19551015|||MALE|||910000570|||Y|||1:18|||0000614043|||0000614043|||||||||1589231|||||||||||||||||||||512 PARKBROOK CIR|PO BOX 177|G|A||G|LACLEDE|HAHNVILLE|G|MD|LA|G|31301|700570177|G|01021|||R-AL003|||972-679-3520|||2|||46944AL046000101|||20140201|||20141231|||0.00|||20140201|||20141231|||0.00|||||||||414.00|||20140201|||20141231|||0.00|||||||||C|||7|269196615||999||0|0|1095A|20131231|3|20160805|2014|||||||||||||||||||||0|0||1589231
01|270549481N||AZ0|51485|51485AZ017||STEFANIE||||||CORLEY|||19670818|||FEMALE|||022003639|||Y|||1:18|||0000939755|||0000939755|||||||||1602167|||||||||||||||||||||84885 BASS CYN|730 W MCDOWELL RD STE A|G|||G|ARTESIAN|PHOENIX|G|KS|AZ|G|08944|850071756|G|04013|||R-AZ004|||602-522-9355|||2|||51485AZ017000201|||20140201|||20141231|||241.00|||20140201|||20141231|||0.00|||||||||880.00|857.59|G|20140201|||20141231|||363.00|||20140201|||20141231|||Y|||7|269763579||999||0|0|1095A|20141224|1|20160805|2014|||||||||||||||||||||0|0||1602167
01|610647538||MS0|48963|48963MS049||LACY||||||WHITAKER|||19650818|||FEMALE|||598006508|||Y|||1:18|||0001237041|||0001237041|||||||||1618255|||||||||||||||||||||0 SHORT CV|1533 RAYMOND RD|G||APT 17|G|EAST CONNERSVILLE|JACKSON|G|OK|MS|G|52810|392044266|G|28049|||R-MS003|||601-212-3750|||2|||48963MS049001306|||20140201|||20141231|||352.00|||20140201|||20141231|||117.00|||20140201|||20141231|||352.00|||20140201|||20141231|||352.00|||20140201|||20141231|||Y|||7|267492521||999||0|0|1095A|20141224|1|20160806|2014|||||||||||||||||||||0|0||1618255
01|610647538||TX0|32673|32673TX064||NICOLASA||||||BRIGHT|||19841226|||MALE|||204002340|||Y|||1:18|||0000443398|||0000443398|||H55682633 00|||H55682633 00|||1623322|||H55682633 00||||||||||||||||||41196 GOLDN HILLSCYN PKWY|1000 E 5TH ST|G|SUITE 1|APT 214|G|UNIONPORT|AUSTIN|G|ME|TX|G|61761|787023813|G|48453|||R-TX003|||512-922-5198|||2|||32673TX064000406|||20140101|||20141130|||180.00|||20140101|||20141130|||82.00|||20140101|||20141130|||180.00|||20140101|||20141130|||180.00|||20140101|||20141130|||Y|||7|270449777||999||0|0|1095A|20141210|1|20160805|2014|||||||||||||||||||||0|0||1623322
01|620427913||TN0|14002|14002TN033||KELLEY||||||YARBROUGH|||19661031|||FEMALE|||184006122|||Y|||1:18|||0001401412|||0001401412|||905845011|||90584501100|||1628604|||905845011||||||||||||||||||60 PENSACOLA CNTR|7930 DONNYBROOK DR|G||APT 4|G|LOWLAND|GERMANTOWN|G|PR|TN|G|92518|381385019|G|47157|||R-TN006||||||2|||14002TN033001606|||20140101|||20141031|||400.00|||20140101|||20141031|||183.00|||20140101|||20141031|||433.00|||20140101|||20141031|||236.00|||20140101|||20141031|||Y|||7|275611637||999||0|0|1095A|20150123|1|20160805|2014|||||||||||||||||||||0|0||1628604
01|311440175||OH0|29276|29276OH074||LIZZETTE||||||DENT|||19700711|||MALE|||299005658|||Y|||1:18|||0000848351|||0000848351|||497A79677|||010|||1638533|||497A79677||||||||||||||||||4 SOLDIERS BLDG|157 YOUNGSTOWN HUBBARD RD|G||APT 17|G|GRAYSVILLE|HUBBARD|G|MD|OH|G|96389|444251937|G|39155|||R-OH013|||330-534-8934|||2|||29276OH074000805|||20140101|||20141231|||206.00|||20140101|||20141231|||90.00|||20140101|||20141231|||310.00|||20140101|||20141231|||310.00|||20140101|||20141231|||Y|||7|275951584||999||0|0|1095A|20141021|1|20160805|2014|||||||||||||||||||||0|0||1638533
01|860004538||AZ0|53901|53901AZ056||SIXTA||||||WHALEY|||19620302|||MALE|||777005637|||Y|||1:18|||0000531215|||0000531215|||||||||1639616|||||||||||||||||||||59288 MILLVILLE PLZ|3870 N CIVIC DR NE|G||APT 3111|G|FORT LARNED NATIONAL HISTORY|PRESCOTT VALLEY|G|AR|AZ|G|34722|863141350|G|04025|||R-AZ002|||928-642-4103|||2|||53901AZ056000304|||20140101|||20141231|||248.00|||20140101|||20141231|||14.00|||20140101|||20141231|||541.00|||20140101|||20141231|||541.00|||20140101|||20141231|||Y|||7|269669771||999||0|0|1095A|20141117|1|20160805|2014|||||||||||||||||||||0|0||1639616
01|87571O||OK0|87571|87571OK035||SUZAN||||||WILBURN|||19680224|||FEMALE|||287003501|||Y|||1:18|||0000052814|||0000052814|||927713011|||001|||1645693|||13000118131220||||||||||||||||||2843 KNOLL DR|3009 SUNSET LN|G|||G|SAINT THOMAS|OKLAHOMA CITY|G|CO|OK|G|67980|731202330|G|40109|||R-OK003|||405-474-3305|||2|||87571OK035000401|||20140101|||20141231|||171.00|||20140101|||20141231|||0.00|||||||||647.00|||20140101|||20141231|||227.00|||20140101|||20141231|||Y|||7|268412905||999||0|0|1095A|20141024|1|20160805|2014|||||||||||||||||||||0|0||1645693
01|610647538||GA0|93332|93332GA072||MITCHEL|||SCOTT|||HELTON|||19690716|||MALE|||325000897|||Y|||1:18|||0000457107|||0000457107|||||||||1663091|||||||||||||||||||||51781 MONTCLAIR MALL|5227 FOREST SPRINGS DR|G|||G|WILLIAMSON|ATLANTA|G|WV|GA|G|33676|303383529|G|13089|||R-GA003|||678-488-8708|||2|||93332GA072000701|||20140101|||20140228|||0.00|||20140101|||20140228|||0.00|||||||||850.00|||20140101|||20140228|||353.00|||20140101|||20140228|||Y|||7|275042357||999||0|0|1095A|20141211|1|20160805|2014|||||||||||||||||||||0|0||1663091
01|870409820W||UT0|68781|68781UT012||MONIKA||||||TERRY|||19521211|||FEMALE|||093006272|||Y|||1:18|||0001155009|||0001155009|||801111273|||8011112730|||1665568|||I1000007||||||||||||||||||5 RIVERTON CHASE CYN|5503 S WALDEN WOOD CIR|G|||G|MILLINGTN|SALT LAKE CITY|G|KS|UT|G|00601|841235432|G|49035|||R-UT003|||801-759-2026|||2|||68781UT012000506|||20140201|||20141231|||385.00|||20140201|||20141231|||61.00|||20140201|||20141231|||424.00|||20140201|||20141231|||424.00|||20140201|||20141231|||Y|||7|272202060||999||0|0|1095A|20150504|1|20160806|2014|||||||||||||||||||||0|0||1665568
01|54631||NC0|11512|11512NC006||JOSEFINA||||||SCHELL|||19770124|||FEMALE|||571006339|||Y|||1:18|||0001729076|||0001729076|||W1575256801|||W1575256801|||1667532|||W1575256801||||||||||||||||||584 ACE YEAGER BLVD|2717 BYERLY DR N|G||APT B|G|GREYSTONE PARK|WILSON|G|ME|NC|G|84980|278966907|G|37183|||R-NC013||||||2|||11512NC006002006|||20140101|||20141231|||235.00|||20140101|||20141231|||100.00|||20140101|||20141231|||310.00|||20140101|||20141231|||310.00|||20140101|||20141231|||Y|||7|267174721||999||0|0|1095A|20141016|1|20160805|2014|||||||||||||||||||||0|0||1667532
01|453124969||SC0|65122|65122SC001||LEOLA||||||CROUSE|||19860507|||MALE|||024002009|||Y|||1:18|||0000319065|||0000319065|||SE0004817|||SE0004817_01|||1671100|||SE0004817||||||||||||||||||582 SOLITUDE RIDGE DR|1612 WALLERS FERRY DR|G|13D||G|GORDONS|MOUNT PLEASANT|G|UT|SC|G|79603|294666895|G|45019|||R-SC010|||646-229-0082|||2|||65122SC001000101|||20140101|||20141231|||194.00|||20140101|||20141231|||0.00|||||||||504.00|||20140101|||20141231|||247.00|||20140101|||20141231|||Y|||7|272293332||999||0|0|1095A|20141024|1|20160805|2014|||||||||||||||||||||0|0||1671100
01|860257201||MO0|32753|32753MO077||GLINDA||||||OKEEFE|||19550904|||MALE|||339005078|||Y|||1:18|||0000025519|||0000025519|||212A79995|||010|||1679829|||212A79995||||||||||||||||||595 SOUTHSHERWOOD CV|1518 N SAINT LOUIS AVE|G|||G|LA PORTE|JOPLIN|G|DE|MO|G|11967|648014800|G|29097|||R-MO007|||417-673-4103|||2|||32753MO077000805|||20140101|||20140630|||1008.00|||20140101|||20140630|||146.00|||20140101|||20140630|||1175.00|||20140101|||20140630|||613.00|||20140101|||20140630|||Y|||7|275639586||999||0|0|1095A|20141021|1|20160805|2014|||||||||||||||||||||0|0||1679829
01|610647538||TX0|32673|32673TX064||KA|||Q|||ISAAC|||19610301|||MALE|||136004112|||Y|||1:18|||0001106236|||0001106236|||H49646197 00|||H49646197 00|||1682224|||H49646197 00||||||||||||||||||62654 JUBILEE FWY|1619 W ROSEWOOD AVE|G|||G|WEST CALDWELL|SAN ANTONIO|G|IN|TX|G|00459|782014534|G|48029|||R-TX019|||210-782-7215|||2|||32673TX064004006|||20140101|||20141231|||313.00|||20140101|||20141231|||82.00|||20140101|||20141231|||313.00|||20140101|||20141231|||313.00|||20140101|||20141231|||Y|||7|270390562||999||0|0|1095A|20141021|1|20160805|2014|||||||||||||||||||||0|0||1682224
01|452721020||OH0|92036|92036OH005||KENYETTA||||||CROUCH|||19590415|||MALE|||582009728|||Y|||1:18|||0001148731|||0001148731|||HS000156400|||HS000156400|||1709847|||HS0001564||||||||||||||||||38 ERIN ROW|1751 S RACCOON RD|G|||G|SHAMROCK LKS|YOUNGSTOWN|G|VA|OH|G|90981|445154726|G|39099|||R-OH013|||330-951-3774|||2|||92036OH005003206|||20140201|||20140430|||411.00|||20140201|||20140430|||109.00|||20140201|||20140430|||516.00|||20140201|||20140430|||516.00|||20140201|||20140430|||Y|||7|270348353||999||0|0|1095A|20141128|1|20160805|2014|||||||||||||||||||||0|0||1709847
01|591419293||FL0|51398|51398FL065||TAINA||||||LUTHER|||19781219|||FEMALE|||208003000|||Y|||1:18|||0000714879|||0000714879|||||||||1719854|||||||||||||||||||||498 WOODLAKE CYN|16700 NE 21ST AVE|G||APT 27|G|GRATERFORD|NORTH MIAMI BEACH|G|OK|FL|G|04848|331623366|G|12086|||R-FL043|||305-776-2648|||2|||51398FL065001205|||20140101|||20140228|||432.00|||20140101|||20140228|||122.00|||20140101|||20140228|||514.00|||20140101|||20140228|||235.00|||20140101|||20140228|||Y|||7|267617874||999||0|0|1095A|20141211|1|20160805|2014|||||||||||||||||||||0|0||1719854
01|592015694B||FL0|16842|16842FL007||ROLAND||||||GRANT|||19491218|||FEMALE|||184007843|||Y|||1:18|||0000945315|||0000945315|||H83375092|||H8337509201|||1723377|||30490155||||||||||||||||||3 MATTERHORN SQ||||||CONCORDIA COLLEGE|||OR|||06756|||12039|||R-FL019|||850-510-4176|||2|||16842FL007010801|||20140201|||20141231|20141031|G|390.00|||20140201|||20141231|||0.00|||||||||725.00|||20140201|||20141231|||725.00|||20140201|||20141231|||Y|||7|268884176||999||0|0|1095A|20141019|1|20160805|2014|||||||||||||||||||||0|0||1723377
01|87571O||OK0|87571|87571OK032||CRAIG|||STEVEN|||VARELA|||19540902|||MALE|||530001521|||Y|||1:18|||0000765938|||0000765938|||||||||1750804|||||||||||||||||||||07853 JACKIE CIR|5307 WILLOW CLIFF RD|G|||G|RIVER RIDGE|OKLAHOMA CITY|G|AR|OK|G|61754|731226309|G|40109|||R-OK003|||405-974-8925|||2|||87571OK032000406|||20140201|||20140331|||341.00|||20140201|||20140331|||92.00|||20140201|||20140331|||479.00|||20140201|||20140331|||479.00|||20140201|||20140331|||Y|||7|268553484||999||0|0|1095A|20141211|1|20160806|2014|||||||||||||||||||||0|0||1750804
01|54631||NC0|11512|11512NC010||TRESA||||||RICE|||19850705|||MALE|||795008529|||Y|||1:18|||0002510203|||0002510203|||W1613375201|||W1613375201|||1750816|||W1613375201||||||||||||||||||73 EVENINGSHADE LN|10169 OLD BEULAH RD|G|||G|SEARS|KENLY|G|OK|NC|G|31495|275428659|G|37101|||R-NC013|||919-879-5982|||2|||11512NC010002201|||20140201|||20140831|||172.00|||20140201|||20140831|||0.00|||||||||301.00|||20140201|||20140831|||301.00|||20140201|||20140831|||Y|||7|268450760||999||0|0|1095A|20141016|1|20160806|2014|||||||||||||||||||||0|0||1750816
01|610647538||GA0|93332|93332GA072||TRENA||||||LIANG|||19880909|||MALE|||991005099|||Y|||1:18|||0001192322|||0001192322|||H47578005 00|||H47578005 00|||1754253|||H47578005 00||||||||||||||||||3994 GOLD RIDGE CT|1359 BRIARWOOD DR NE|G||APT 1|G|CONNELLY SPG|ATLANTA|G|MD|GA|G|29613|303062546|G|13139|||R-GA010|||706-892-7211|||1|||93332GA072000406|||20140201|||20141231|||179.00|||20140201|||20141231|||84.00|||20140201|||20141231|||211.00|||20140201|||20141231|||211.00|||20140201|||20141231|||Y|||7|266912088||999||0|0|1095A|20141024|1|20160806|2014|||||||||||||||||||||0|0||1754253
01|7538162760||MI0|15560|15560MI035||QUEENIE||||||PHAN|||19790426|||FEMALE|||211002454|||Y|||1:18|||0001015750|||0001015750|||3659038320001710|||01|||1763994|||893753052000101||||||||||||||||||07 PINECREST CYN CT|255 W 9 MILE RD|G|||G|JUMP RIVER|FERNDALE|G|IL|MI|G|94626|482201795|G|26125|||R-MI002|||586-260-3550|||2|||15560MI035000304|||20140301|||20141231|||69.00|||20140301|||20141231|||18.00|||20140301|||20141231|||295.00|||20140301|||20141231|||295.00|||20140301|||20141231|||Y|||7|268484041||999||0|0|1095A|20141017|1|20160806|2014|||||||||||||||||||||0|0||1763994
01|453174628||UT0|27619|27619UT001||DELORIS||||||KILPATRICK|||19760613|||MALE|||735006806|||Y|||1:18|||0000272142|||0000272142|||||||||1783195|||||||||||||||||||||7 SOCOTWA CNTR|1835 W CLARK PKWY N|G|32||G|ORANGE CITY|CEDAR CITY|G|MD|UT|G|19335|847217156|G|49053|||R-UT005|||435-773-3250|||2|||27619UT001001201|||20140101|||20140625|||0.00|||20140101|||20140625|||0.00|||||||||183.00|||20140101|||20140625|||183.00|||20140101|||20140625|||Y|||7|272111694||999||0|0|1095A|20141210|1|20160805|2014|||||||||||||||||||||0|0||1783195
01|592015694B||FL0|16842|16842FL012||TRICIA||||||ROWLEY|||19540927|||MALE|||227006439|||Y|||1:18|||0000118630|||0000118630|||H12024126|||H1202412601|||1787885|||30783216||||||||||||||||||3 DIGORY AVE|6318 SUNSET AVE|G|B|APT A|G|WHEELING|PANAMA CITY|G|RI|FL|G|99403|324083527|G|12005|||R-FL003|||850-708-1543|||2|||16842FL012004401|||20140301|||20140606|||356.00|||20140301|||20140606|||0.00|||||||||426.00|||20140301|||20140606|||426.00|||20140301|||20140606|||Y|||7|269081680||999||0|0|1095A|20141018|1|20160806|2014|||||||||||||||||||||0|0||1787885
01|93688A||NJ0|91762|91762NJ007||ALLENA|||RENEE|||PENCE|||19730911|||FEMALE|||052004854|||Y|||1:18|||0000548412|||0000548412|||||||||1795451|||||||||||||||||||||4 GORDON HILLS HWY|160 WASHINGTON ST|G|||G|PETTIGREW|MANLIUS|G|OK|NY|G|73720|131041913|G|34005|||R-NJ001|||609-216-1786|||2|||91762NJ007000801|||20140101|||20140430|||37.00|||20140101|||20140430|||0.00|||||||||307.00|||20140101|||20140430|||307.00|||20140101|||20140430|||Y|||7|274382330||999||0|0|1095A|20141211|1|20160805|2014|||||||||||||||||||||0|0||1795451
01|610647538||MS0|48963|48963MS049||GRAHAM|||D|||MULLER|||19750604|||FEMALE|||377001900|||Y|||1:18|||0000642173|||0000642173|||H51647733 00|||H51647733 00|||1801387|||H51647733 00||||||||||||||||||8587 ARCADIA HEIGHTS CIR|654 BOSTON RD|G|||G|DULAC|PEARL|G|OR|MS|G|16528|392089667|G|28121|||R-MS003|||601-717-0146|||2|||48963MS049001306|||20140201|||20141231|||268.00|||20140201|||20141231|||117.00|||20140201|||20141231|||268.00|||20140201|||20141231|||268.00|||20140201|||20141231|||Y|||7|267479808||999||0|0|1095A|20141023|1|20160805|2014|||||||||||||||||||||0|0||1801387
01|522073000J||MO0|44240|44240MO009||CHANTEL|||D|||CARLSON|||19640624|||FEMALE|||591009885|||Y|||1:18|||0000417718|||0000417718|||90755419601|||90755419601|||1801398|||30656860||||||||||||||||||680 NEWPORT PKWY|6129 HUNTER ST|G|||G|HUMPHREYS|RAYTOWN|G|VA|MO|G|05185|641333739|G|29095|||R-MO003|||816-349-1486|||2|||44240MO009001206|||20140201|||20141231|||317.00|||20140201|||20141231|||75.00|||20140201|||20141231|||317.00|||20140201|||20141231|||317.00|||20140201|||20141231|||Y|||7|275809404||999||0|0|1095A|20141021|1|20160806|2014|||||||||||||||||||||0|0||1801398
01|610647538||MI0|46275|46275MI001||ELIN||||||WESTBROOK|||19620921|||FEMALE|||990009149|||Y|||1:18|||0001260046|||0001260046|||||||||1827608|||||||||||||||||||||89408 INTERLAKEN CNTR|42 SMITH DR|G|||G|PEMAQUID|PONTIAC|G|AL|MI|G|31413|483411855|G|26125|||R-MI002|||810-223-5110|||2|||46275MI001000305|||20140201|||20140614|||187.00|||20140201|||20140614|||48.00|||20140201|||20140614|||279.00|||20140201|||20140614|||279.00|||20140201|||20140614|||Y|||7|268120394||999||0|0|1095A|20141211|1|20160805|2014|||||||||||||||||||||0|0||1827608
01|620427913||TN0|14002|14002TN023||ALESSANDRA||||||NORIEGA|||19700429|||MALE|||125006012|||Y|||1:18|||0001568322|||0001568322|||||||||1834116|||||||||||||||||||||338 GEMMELL CLUB ROW|5331 JOHNSON RD|G|||G|ENSENADA|BIRCHWOOD|G|OH|TN|G|67585|373085257|G|47065|||R-TN003|||970-355-4228|||2|||14002TN023000105|||20140101|||20141231|||127.00|||20140101|||20141231|||66.00|||20140101|||20141231|||258.00|||20140101|||20141231|||258.00|||20140101|||20141231|||Y|||7|275637349||999||0|0|1095A|20141224|1|20160805|2014|||||||||||||||||||||0|0||1834116
01|453124969||SC0|65122|65122SC001||ROSETTA||||||ZAVALA|||19790819|||MALE|||613007565|||Y|||1:18|||0000396591|||0000396591|||||||||1843854|||||||||||||||||||||91 KING CT|225 S MCCURDY RD|G|||G|VILLA PESQUERA|FLORENCE|G|PR|SC|G|74968|295064116|G|45041|||R-SC021|||843-382-5761|||2|||65122SC001000406|||20140201|||20140331|||248.00|||20140201|||20140331|||99.00|||20140201|||20140331|||267.00|||20140201|||20140331|||267.00|||20140201|||20140331|||Y|||7|268065259||999||0|0|1095A|20141210|1|20160805|2014|||||||||||||||||||||0|0||1843854
01|453188075||LA0|67202|67202LA002||STEPHAN||||||ARCE|||19720321|||MALE|||880008181|||Y|||1:18|||0001186803|||0001186803|||||||||1844365|||||||||||||||||||||895 OAK GREEN BLDG|6230 WILLOW GROVE DR|G|||G|WALKERSVILLE|BATON ROUGE|G|NC|LA|G|16465|708121631|G|22033|||R-LA005|||225-975-0802|||2|||67202LA002000806|||20140301|||20141231|||264.00|||20140301|||20141231|||130.00|||20140301|||20141231|||290.00|||20140301|||20141231|||290.00|||20140301|||20141231|||Y|||7|273656545||999||0|0|1095A|20160224|1|20160806|2014|||||||||||||||||||||0|0||1844365
01|54631||NC0|11512|11512NC010||GINNY||||||GRAF|||19520406|||MALE|||224003764|||Y|||1:18|||0001397532|||0001397532|||W1249996001|||W1249996001|||1845091|||W1249996001||||||||||||||||||8 LAKE SUPERIOR HWY|316 HENRY ST|G|||G|NORWICH|WILMINGTON|G|CT|NC|G|10685|284053234|G|37119|||R-NC004|||704-559-8904|||2|||11512NC010003201|||20140101|||20141231|||395.00|||20140101|||20141231|||0.00|||||||||661.00|||20140101|||20141231|||661.00|||20140101|||20141231|||Y|||7|267289136||999||0|0|1095A|20141016|1|20160805|2014|||||||||||||||||||||0|0||1845091
